step,call_number,seed_alpha,offspring_alpha,reward__validity,reward__quality,reward__diversity,reward__novelty,reward__tool_efficiency,hierarchical_reward,group_relative_advantage,operator,components
68,1,pair_product__ret_6_1__beta_60m,pair_product__gp_at__beta_60m,1.0,0.3761904761904762,0.6041793730078373,0.25,1.0,0.5900025412682341,1.1544586589511,pair_product,gp_at|beta_60m
68,2,pair_product__ret_6_1__beta_60m,pair_product__ret_6_1__gp_at,1.0,0.7738095238095238,0.0,0.25,0.5,0.5583333333333333,0.831388511636268,pair_product,ret_6_1|gp_at
68,3,pair_product__ret_6_1__beta_60m,pair_product__z_score__beta_60m,1.0,0.026190476190476188,0.5200426774462177,0.25,0.3333333333333333,0.3840085354892436,-0.9469678727699333,pair_product,z_score|beta_60m
68,4,pair_product__ret_6_1__beta_60m,pair_product__ret_1_0__beta_60m,1.0,0.08809523809523809,0.4083275583673597,0.25,0.25,0.3749988450068053,-1.0388792978174348,pair_product,ret_1_0|beta_60m
69,1,pair_difference__rvol_21d__beta_60m,pair_difference__ret_6_1__rvol_21d,1.0,0.26666666666666666,0.19601972092398556,0.25,1.0,0.47003727751813046,-1.5354210778020856,pair_difference,ret_6_1|rvol_21d
69,2,pair_difference__rvol_21d__beta_60m,pair_product__ocf_at__beta_60m,1.0,0.30952380952380953,0.6049919465268665,0.75,0.5,0.5918317226387066,0.255959897924396,pair_product,ocf_at|beta_60m
69,3,pair_difference__rvol_21d__beta_60m,pair_product__ocf_at__rvol_21d,1.0,0.6452380952380952,0.44063011315032075,0.75,0.3333333333333333,0.6597926892967307,1.2555455739594552,pair_product,ocf_at|rvol_21d
69,4,pair_difference__rvol_21d__beta_60m,pair_product__gp_at__rvol_21d,1.0,0.4285714285714286,0.4427761583409957,0.75,0.25,0.5760552316681992,0.0239156059182318,pair_product,gp_at|rvol_21d
70,1,pair_product__ret_1_0__z_score,pair_product__ret_1_0__ret_12_1,1.0,0.5166666666666666,0.27077909439161163,0.25,1.0,0.5724891522116556,1.7286322448274207,pair_product,ret_1_0|ret_12_1
70,2,pair_product__ret_1_0__z_score,pair_product__z_score__rvol_21d,1.0,0.2857142857142857,0.4200207623019977,0.25,0.5,0.47150415246039956,-0.5059204240630465,pair_product,z_score|rvol_21d
70,3,pair_product__ret_1_0__z_score,pair_mean__z_score__rvol_21d,1.0,0.20476190476190476,0.2608080443658052,0.75,0.3333333333333333,0.46966160887316105,-0.5466914365951292,pair_mean,z_score|rvol_21d
70,4,pair_product__ret_1_0__z_score,pair_product__ret_1_0__be_me,1.0,0.41428571428571426,0.2815845583401052,0.25,0.25,0.463816911668021,-0.676020384169245,pair_product,ret_1_0|be_me
71,1,pair_difference__ret_6_1__z_score,pair_product__ret_6_1__rvol_21d,1.0,0.8928571428571428,0.0,0.75,1.0,0.725,1.6263282403921742,pair_product,ret_6_1|rvol_21d
71,2,pair_difference__ret_6_1__z_score,pair_product__z_score__rvol_21d,1.0,0.2857142857142857,0.4200207623019977,0.75,0.5,0.5465041524603995,-0.9714496280259081,pair_product,z_score|rvol_21d
71,3,pair_difference__ret_6_1__z_score,pair_difference__ret_6_1__ocf_at,1.0,0.7523809523809524,0.1751414983472518,0.25,0.3333333333333333,0.569194966336117,-0.6412139675596034,pair_difference,ret_6_1|ocf_at
71,4,pair_difference__ret_6_1__z_score,pair_product__be_me__z_score,1.0,0.6738095238095239,0.19490579096855842,0.75,0.25,0.612314491527045,-0.013664644806661099,pair_product,be_me|z_score
72,1,pair_mean__ret_12_1__z_score,pair_product__ret_1_0__ret_12_1,1.0,0.5166666666666666,0.27077909439161163,0.75,1.0,0.6474891522116556,-0.295623132562779,pair_product,ret_1_0|ret_12_1
72,2,pair_mean__ret_12_1__z_score,pair_product__ret_12_1__be_me,1.0,0.8357142857142856,0.17458412089705344,0.75,0.5,0.6899168241794106,0.7245562168987025,pair_product,ret_12_1|be_me
72,3,pair_mean__ret_12_1__z_score,pair_product__ret_12_1__turnover_126d,1.0,0.9023809523809523,0.2129181531095532,0.75,0.3333333333333333,0.7042502972885772,1.0692065970361406,pair_product,ret_12_1|turnover_126d
72,4,pair_mean__ret_12_1__z_score,pair_difference__ret_12_1__ocf_at,1.0,0.5595238095238095,0.3207251323328366,0.75,0.25,0.5974783597999006,-1.4981396813720693,pair_difference,ret_12_1|ocf_at
73,1,pair_product__gp_at__z_score,pair_product__ret_12_1__z_score,1.0,0.8785714285714286,0.0,0.25,1.0,0.645,1.4092918651392683,pair_product,ret_12_1|z_score
73,2,pair_product__gp_at__z_score,pair_product__be_me__z_score,1.0,0.6738095238095239,0.19490579096855842,0.25,0.5,0.562314491527045,0.19207600373553183,pair_product,be_me|z_score
73,3,pair_product__gp_at__z_score,pair_product__z_score__rvol_21d,1.0,0.2857142857142857,0.4200207623019977,0.25,0.3333333333333333,0.4548374857937329,-1.390096235763458,pair_product,z_score|rvol_21d
73,4,pair_product__gp_at__z_score,pair_product__ret_12_1__gp_at,1.0,0.6690476190476191,0.19124204144434953,0.25,0.25,0.5349150749555366,-0.21127163311134123,pair_product,ret_12_1|gp_at
74,1,pair_product__ocf_at__z_score,pair_product__gp_at__ocf_at,1.0,0.9571428571428571,0.0,0.25,1.0,0.6725,1.5547799659312227,pair_product,gp_at|ocf_at
74,2,pair_product__ocf_at__z_score,pair_product__be_me__z_score,1.0,0.6738095238095239,0.19490579096855842,0.25,0.5,0.562314491527045,0.19700367637603491,pair_product,be_me|z_score
74,3,pair_product__ocf_at__z_score,pair_mean__z_score__rvol_21d,1.0,0.20476190476190476,0.2608080443658052,0.75,0.3333333333333333,0.46966160887316105,-0.944724387230995,pair_mean,z_score|rvol_21d
74,4,pair_product__ocf_at__z_score,pair_product__ret_1_0__z_score,1.0,0.6238095238095238,0.0,0.25,0.25,0.48083333333333333,-0.8070592550762633,pair_product,ret_1_0|z_score
75,1,pair_product__ret_1_0__turnover_126d,pair_product__ret_1_0__ret_12_1,1.0,0.5166666666666666,0.27077909439161163,0.25,1.0,0.5724891522116556,0.8614478805830686,pair_product,ret_1_0|ret_12_1
75,2,pair_product__ret_1_0__turnover_126d,pair_product__turnover_126d__niq_su,1.0,0.5285714285714286,0.6153743724357261,0.25,0.5,0.5955748744871452,1.1225675038240783,pair_product,turnover_126d|niq_su
75,3,pair_product__ret_1_0__turnover_126d,pair_product__ret_1_0__niq_su,1.0,0.02619047619047619,0.6968909346243716,0.25,0.3333333333333333,0.41937818692487433,-0.8703704741841672,pair_product,ret_1_0|niq_su
75,4,pair_product__ret_1_0__turnover_126d,pair_product__rvol_21d__turnover_126d,1.0,0.06190476190476191,0.568517501519703,0.25,0.25,0.3978701669706073,-1.113644910222978,pair_product,rvol_21d|turnover_126d
76,1,pair_product__ret_6_1__gp_at,pair_product__ret_6_1__niq_su,1.0,0.3047619047619048,0.3467280834093527,0.25,1.0,0.5135122833485373,-0.40111608438093427,pair_product,ret_6_1|niq_su
76,2,pair_product__ret_6_1__gp_at,pair_product__ret_6_1__ret_12_1,1.0,0.0761904761904762,0.5152370273703526,0.25,0.5,0.4172140721407372,-1.4493017719638852,pair_product,ret_6_1|ret_12_1
76,3,pair_product__ret_6_1__gp_at,pair_product__be_me__gp_at,1.0,0.8857142857142857,0.21966825141900326,0.25,0.3333333333333333,0.6247669836171339,0.8098678273163613,pair_product,be_me|gp_at
76,4,pair_product__ret_6_1__gp_at,pair_product__ret_6_1__z_score,1.0,0.9714285714285714,0.21730031928083682,0.25,0.25,0.6459600638561673,1.0405500290284588,pair_product,ret_6_1|z_score
77,1,pair_difference__ret_1_0__niq_su,pair_product__turnover_126d__niq_su,1.0,0.5285714285714286,0.6153743724357261,0.75,1.0,0.7205748744871452,1.5152860542391635,pair_product,turnover_126d|niq_su
77,2,pair_difference__ret_1_0__niq_su,pair_product__beta_60m__niq_su,1.0,0.46190476190476193,0.5366307777545876,0.75,0.5,0.6314928222175842,0.20026132254022225,pair_product,beta_60m|niq_su
77,3,pair_difference__ret_1_0__niq_su,pair_product__ret_1_0__ret_12_1,1.0,0.5166666666666666,0.27077909439161163,0.75,0.3333333333333333,0.5808224855449889,-0.5477316142002208,pair_product,ret_1_0|ret_12_1
77,4,pair_difference__ret_1_0__niq_su,pair_product__ret_1_0__be_me,1.0,0.41428571428571426,0.2815845583401052,0.75,0.25,0.538816911668021,-1.16781576257917,pair_product,ret_1_0|be_me
78,1,pair_product__ret_6_1__turnover_126d,pair_difference__ret_12_1__turnover_126d,1.0,0.75,0.3063928255013455,0.75,1.0,0.736278565100269,1.4919916687299644,pair_difference,ret_12_1|turnover_126d
78,2,pair_product__ret_6_1__turnover_126d,pair_product__turnover_126d__niq_su,1.0,0.5285714285714286,0.0,0.25,0.5,0.47250000000000003,-0.660589394723379,pair_product,turnover_126d|niq_su
78,3,pair_product__ret_6_1__turnover_126d,pair_product__rvol_21d__turnover_126d,1.0,0.06190476190476191,0.6185408382259139,0.25,0.3333333333333333,0.41620816764518276,-1.1199623248475876,pair_product,rvol_21d|turnover_126d
78,4,pair_product__ret_6_1__turnover_126d,pair_mean__ret_1_0__turnover_126d,1.0,0.46904761904761905,0.4357133574450214,0.75,0.25,0.5888093381556709,0.2885600508410032,pair_mean,ret_1_0|turnover_126d
79,1,pair_difference__ret_1_0__niq_su,pair_product__ret_1_0__turnover_126d,1.0,0.9547619047619047,0.0,0.75,1.0,0.7466666666666666,1.4522610410967771,pair_product,ret_1_0|turnover_126d
79,2,pair_difference__ret_1_0__niq_su,pair_product__ret_1_0__z_score,1.0,0.6238095238095238,0.0,0.75,0.5,0.5808333333333333,-0.16678313919877213,pair_product,ret_1_0|z_score
79,3,pair_difference__ret_1_0__niq_su,pair_product__ret_1_0__beta_60m,1.0,0.08809523809523809,0.4083275583673597,0.75,0.3333333333333333,0.4583321783401386,-1.3627717748040888,pair_product,ret_1_0|beta_60m
79,4,pair_difference__ret_1_0__niq_su,pair_product__ret_1_0__ret_3_1,1.0,0.7666666666666666,0.0,0.75,0.25,0.6058333333333333,0.07729387290608483,pair_product,ret_1_0|ret_3_1
80,1,pair_product__ret_1_0__turnover_126d,pair_product__ret_1_0__beta_60m,1.0,0.08809523809523809,0.4083275583673597,0.25,1.0,0.44999884500680526,-0.25148531862526546,pair_product,ret_1_0|beta_60m
80,2,pair_product__ret_1_0__turnover_126d,pair_product__ret_1_0__niq_su,1.0,0.02619047619047619,0.6968909346243716,0.25,0.5,0.436044853591541,-0.4810931552435492,pair_product,ret_1_0|niq_su
80,3,pair_product__ret_1_0__turnover_126d,pair_product__ret_3_1__turnover_126d,1.0,0.6666666666666666,0.3152220003159185,0.25,0.3333333333333333,0.5672110667298503,1.6771990164970154,pair_product,ret_3_1|turnover_126d
80,4,pair_product__ret_1_0__turnover_126d,pair_product__rvol_21d__turnover_126d,1.0,0.06190476190476191,0.6185408382259139,0.25,0.25,0.40787483431184945,-0.9446205426282017,pair_product,rvol_21d|turnover_126d
81,1,pair_mean__ret_12_1__z_score,pair_product__ret_1_0__z_score,1.0,0.6238095238095238,0.0,0.75,1.0,0.6308333333333334,0.3344687901871882,pair_product,ret_1_0|z_score
81,2,pair_mean__ret_12_1__z_score,pair_mean__ret_12_1__beta_60m,1.0,0.9119047619047619,0.1922086629194194,0.25,0.5,0.6451083992505505,0.6533491652266123,pair_mean,ret_12_1|beta_60m
81,3,pair_mean__ret_12_1__z_score,pair_product__z_score__niq_su,1.0,0.5523809523809524,0.0,0.75,0.3333333333333333,0.5391666666666667,-1.7132065911240375,pair_product,z_score|niq_su
81,4,pair_mean__ret_12_1__z_score,pair_product__gp_at__z_score,1.0,0.888095238095238,0.0,0.75,0.25,0.6483333333333333,0.7253886357102395,pair_product,gp_at|z_score
82,1,pair_mean__ret_12_1__z_score,pair_product__z_score__rvol_21d,1.0,0.2857142857142857,0.4200207623019977,0.75,1.0,0.5965041524603996,0.21190860391351707,pair_product,z_score|rvol_21d
82,2,pair_mean__ret_12_1__z_score,pair_product__ret_1_0__z_score,1.0,0.6238095238095238,0.0,0.75,0.5,0.5808333333333333,-0.6427433070642322,pair_product,ret_1_0|z_score
82,3,pair_mean__ret_12_1__z_score,pair_product__be_me__z_score,1.0,0.6738095238095239,0.19490579096855842,0.75,0.3333333333333333,0.6206478248603784,1.5286512443172575,pair_product,be_me|z_score
82,4,pair_mean__ret_12_1__z_score,pair_product__ret_1_0__ret_12_1,1.0,0.5166666666666666,0.27077909439161163,0.75,0.25,0.5724891522116556,-1.0978165411665364,pair_product,ret_1_0|ret_12_1
83,1,pair_difference__z_score__rvol_21d,pair_product__ret_12_1__rvol_21d,1.0,0.930952380952381,0.3336234048404977,0.75,1.0,0.8050580143014329,1.5656703147824644,pair_product,ret_12_1|rvol_21d
83,2,pair_difference__z_score__rvol_21d,pair_product__ret_3_1__rvol_21d,1.0,0.6309523809523809,0.3191469530278743,0.75,0.5,0.6471627239389082,-0.22808623944331813,pair_product,ret_3_1|rvol_21d
83,3,pair_difference__z_score__rvol_21d,pair_product__gp_at__z_score,1.0,0.888095238095238,0.0,0.75,0.3333333333333333,0.6566666666666666,-0.12011747406873449,pair_product,gp_at|z_score
83,4,pair_difference__z_score__rvol_21d,pair_product__z_score__turnover_126d,1.0,0.35714285714285715,0.48786294735652247,0.75,0.25,0.5600725894713044,-1.2174666012704132,pair_product,z_score|turnover_126d
84,1,pair_difference__rvol_21d__beta_60m,pair_product__beta_60m__turnover_126d,1.0,0.21904761904761905,0.5620923697842803,0.75,1.0,0.6015851406235228,0.8562051610842015,pair_product,beta_60m|turnover_126d
84,2,pair_difference__rvol_21d__beta_60m,pair_mean__z_score__rvol_21d,1.0,0.20476190476190476,0.2608080443658052,0.75,0.5,0.4863282755398277,-1.251515260907985,pair_mean,z_score|rvol_21d
84,3,pair_difference__rvol_21d__beta_60m,pair_product__beta_60m__niq_su,1.0,0.46190476190476193,0.5366307777545876,0.75,0.3333333333333333,0.6148261555509175,1.0983456839077856,pair_product,beta_60m|niq_su
84,4,pair_difference__rvol_21d__beta_60m,pair_difference__ret_1_0__rvol_21d,1.0,0.5238095238095238,0.3524377883297436,0.25,0.25,0.516320890999282,-0.7030355840840024,pair_difference,ret_1_0|rvol_21d
85,1,pair_product__ret_6_1__beta_60m,pair_difference__rvol_21d__beta_60m,1.0,0.9452380952380952,0.0,0.75,1.0,0.7433333333333333,1.5476686296581714,pair_difference,rvol_21d|beta_60m
85,2,pair_product__ret_6_1__beta_60m,pair_product__ret_1_0__beta_60m,1.0,0.08809523809523809,0.4083275583673597,0.25,0.5,0.39999884500680527,-1.1807839020528559,pair_product,ret_1_0|beta_60m
85,3,pair_product__ret_6_1__beta_60m,pair_product__ret_1_0__ret_6_1,1.0,0.8238095238095238,0.0,0.25,0.3333333333333333,0.5591666666666666,0.08411042327852322,pair_product,ret_1_0|ret_6_1
85,4,pair_product__ret_6_1__beta_60m,pair_product__ocf_at__beta_60m,1.0,0.30952380952380953,0.6049919465268665,0.25,0.25,0.49183172263870667,-0.45099515088383885,pair_product,ocf_at|beta_60m
86,1,pair_difference__ret_12_1__turnover_126d,pair_product__turnover_126d__niq_su,1.0,0.5285714285714286,0.6153743724357261,0.75,1.0,0.7205748744871452,1.2161485346027,pair_product,turnover_126d|niq_su
86,2,pair_difference__ret_12_1__turnover_126d,pair_product__rvol_21d__turnover_126d,1.0,0.06190476190476191,0.6185408382259139,0.75,0.5,0.5078748343118494,-0.6000093949657854,pair_product,rvol_21d|turnover_126d
86,3,pair_difference__ret_12_1__turnover_126d,pair_product__ret_6_1__turnover_126d,1.0,0.8928571428571428,0.0,0.75,0.3333333333333333,0.6583333333333333,0.6846936819289682,pair_product,ret_6_1|turnover_126d
86,4,pair_difference__ret_12_1__turnover_126d,pair_mean__rvol_21d__turnover_126d,1.0,0.08095238095238096,0.29982146806524845,0.75,0.25,0.425797626946383,-1.3008328215658806,pair_mean,rvol_21d|turnover_126d
87,1,pair_difference__ret_12_1__turnover_126d,pair_product__gp_at__turnover_126d,1.0,0.6142857142857143,0.6834922815308435,0.75,1.0,0.7641984563061687,1.2864615165197948,pair_product,gp_at|turnover_126d
87,2,pair_difference__ret_12_1__turnover_126d,pair_product__ret_12_1__gp_at,1.0,0.6690476190476191,0.27584707451637014,0.75,0.5,0.6518360815699407,0.165210159817706,pair_product,ret_12_1|gp_at
87,3,pair_difference__ret_12_1__turnover_126d,pair_product__ret_3_1__turnover_126d,1.0,0.6666666666666666,0.3152220003159185,0.75,0.3333333333333333,0.6422110667298504,0.06916323153710109,pair_product,ret_3_1|turnover_126d
87,4,pair_difference__ret_12_1__turnover_126d,pair_product__rvol_21d__turnover_126d,1.0,0.06190476190476191,0.6185408382259139,0.75,0.25,0.48287483431184947,-1.5208349078746002,pair_product,rvol_21d|turnover_126d
88,1,pair_difference__ret_12_1__turnover_126d,pair_product__ret_12_1__be_me,1.0,0.8357142857142856,0.30573487173210023,0.75,1.0,0.76614697434642,1.2995107249832094,pair_product,ret_12_1|be_me
88,2,pair_difference__ret_12_1__turnover_126d,pair_product__ret_12_1__turnover_126d,1.0,0.9023809523809523,0.2129181531095532,0.5,0.5,0.683416963955244,0.4279233036257433,pair_product,ret_12_1|turnover_126d
88,3,pair_difference__ret_12_1__turnover_126d,pair_product__ret_12_1__ocf_at,1.0,0.45238095238095244,0.5509067741098272,0.75,0.3333333333333333,0.6143480214886321,-0.2997403480009985,pair_product,ret_12_1|ocf_at
88,4,pair_difference__ret_12_1__turnover_126d,pair_product__z_score__turnover_126d,1.0,0.35714285714285715,0.22392036417518602,0.75,0.25,0.5072840728350372,-1.427693680607953,pair_product,z_score|turnover_126d
89,1,pair_product__ret_1_0__turnover_126d,pair_product__ret_1_0__ret_6_1,1.0,0.8238095238095238,0.0,0.25,1.0,0.6258333333333332,0.7248080827605429,pair_product,ret_1_0|ret_6_1
89,2,pair_product__ret_1_0__turnover_126d,pair_product__ret_1_0__rvol_21d,1.0,0.6023809523809525,0.3703495860012409,0.25,0.5,0.5724032505335815,0.20769784591627533,pair_product,ret_1_0|rvol_21d
89,3,pair_product__ret_1_0__turnover_126d,pair_product__rvol_21d__turnover_126d,1.0,0.06190476190476191,0.41895350475613435,0.25,0.3333333333333333,0.37629070095122685,-1.6903304117366562,pair_product,rvol_21d|turnover_126d
89,4,pair_product__ret_1_0__turnover_126d,pair_mean__ocf_at__turnover_126d,1.0,0.6547619047619048,0.3128903250156726,0.75,0.25,0.6292447316698012,0.7578244830598381,pair_mean,ocf_at|turnover_126d
90,1,pair_product__ret_6_1__be_me,pair_product__be_me__beta_60m,1.0,0.004761904761904762,0.5067224587309027,0.25,1.0,0.4405111584128472,-0.5186474015843704,pair_product,be_me|beta_60m
90,2,pair_product__ret_6_1__be_me,pair_product__ret_6_1__niq_su,1.0,0.3047619047619048,0.3467280834093527,0.25,0.5,0.4635122833485372,-0.27847904714851013,pair_product,ret_6_1|niq_su
90,3,pair_product__ret_6_1__be_me,pair_product__be_me__gp_at,1.0,0.8857142857142857,0.35602135883892316,0.25,0.3333333333333333,0.652037605101118,1.6900253812828347,pair_product,be_me|gp_at
90,4,pair_product__ret_6_1__be_me,pair_product__be_me__rvol_21d,1.0,0.12142857142857144,0.49834387546238457,0.25,0.25,0.40466877509247695,-0.8928989325499543,pair_product,be_me|rvol_21d
91,1,pair_product__ret_6_1__turnover_126d,pair_product__gp_at__turnover_126d,1.0,0.6142857142857143,0.0,0.25,1.0,0.5525,-0.9355126247491317,pair_product,gp_at|turnover_126d
91,2,pair_product__ret_6_1__turnover_126d,pair_product__ret_12_1__turnover_126d,1.0,0.9023809523809523,0.2129181531095532,0.25,0.5,0.645916963955244,-0.054545231048414154,pair_product,ret_12_1|turnover_126d
91,3,pair_product__ret_6_1__turnover_126d,pair_difference__ret_6_1__ret_12_1,1.0,1.0,0.6499934794090991,0.75,0.3333333333333333,0.8258320292151532,1.642141317290425,pair_difference,ret_6_1|ret_12_1
91,4,pair_product__ret_6_1__turnover_126d,pair_product__ret_6_1__ocf_at,1.0,0.7357142857142858,0.3127728257430217,0.25,0.25,0.5825545651486044,-0.652083461492878,pair_product,ret_6_1|ocf_at
92,1,pair_mean__ret_12_1__z_score,pair_product__ret_1_0__ret_12_1,1.0,0.5166666666666666,0.5887189532961383,0.75,1.0,0.711077123992561,1.3374476592868259,pair_product,ret_1_0|ret_12_1
92,2,pair_mean__ret_12_1__z_score,pair_product__ret_6_1__ret_12_1,1.0,0.0761904761904762,0.5092751816774079,0.75,0.5,0.49102170300214826,-1.220576001373118,pair_product,ret_6_1|ret_12_1
92,3,pair_mean__ret_12_1__z_score,pair_product__ret_3_1__ret_12_1,1.0,0.22380952380952382,0.5770371811303461,0.75,0.3333333333333333,0.5395741028927359,-0.6561809633278727,pair_product,ret_3_1|ret_12_1
92,4,pair_mean__ret_12_1__z_score,pair_product__ret_12_1__z_score,1.0,0.8785714285714286,0.17458412089705344,0.5,0.25,0.6424168241794107,0.5393093054141628,pair_product,ret_12_1|z_score
93,1,pair_product__ret_1_0__turnover_126d,pair_product__ret_6_1__turnover_126d,1.0,0.8928571428571428,0.0,0.25,1.0,0.6499999999999999,1.3073383876353688,pair_product,ret_6_1|turnover_126d
93,2,pair_product__ret_1_0__turnover_126d,pair_product__ret_1_0__niq_su,1.0,0.02619047619047619,0.6968909346243716,0.25,0.5,0.436044853591541,-1.5060309747437002,pair_product,ret_1_0|niq_su
93,3,pair_product__ret_1_0__turnover_126d,pair_difference__ret_1_0__ret_6_1,1.0,0.4023809523809524,0.34260990168632044,0.75,0.3333333333333333,0.5551886470039308,0.060631495081266466,pair_difference,ret_1_0|ret_6_1
93,4,pair_product__ret_1_0__turnover_126d,pair_product__ret_1_0__ret_12_1,1.0,0.5166666666666666,0.5887189532961383,0.25,0.25,0.5610771239925609,0.13806109202706476,pair_product,ret_1_0|ret_12_1
94,1,pair_difference__ret_1_0__niq_su,pair_product__ret_1_0__ret_6_1,1.0,0.8238095238095238,0.4816714276193439,0.75,1.0,0.7971676188572021,1.5619562771954008,pair_product,ret_1_0|ret_6_1
94,2,pair_difference__ret_1_0__niq_su,pair_product__ret_12_1__niq_su,1.0,0.6404761904761904,0.0,0.75,0.5,0.5866666666666667,-0.08114600689888411,pair_product,ret_12_1|niq_su
94,3,pair_difference__ret_1_0__niq_su,pair_product__ret_1_0__ocf_at,1.0,0.43333333333333335,0.32984009350905774,0.75,0.3333333333333333,0.5634680187018115,-0.26222714245807327,pair_product,ret_1_0|ocf_at
94,4,pair_difference__ret_1_0__niq_su,pair_product__ret_1_0__gp_at,1.0,0.16666666666666666,0.22557052468449346,0.75,0.25,0.44094743827023203,-1.2185831278384438,pair_product,ret_1_0|gp_at
95,1,pair_product__ret_1_0__ret_6_1,pair_product__ret_6_1__ret_12_1,1.0,0.0761904761904762,0.5092751816774079,0.25,1.0,0.4660217030021483,-1.567327407377237,pair_product,ret_6_1|ret_12_1
95,2,pair_product__ret_1_0__ret_6_1,pair_product__ret_1_0__rvol_21d,1.0,0.6023809523809525,0.3703495860012409,0.25,0.5,0.5724032505335815,0.7443805482588514,pair_product,ret_1_0|rvol_21d
95,3,pair_product__ret_1_0__ret_6_1,pair_product__ret_6_1__turnover_126d,1.0,0.8928571428571428,0.0,0.25,0.3333333333333333,0.5833333333333333,0.9818950416110125,pair_product,ret_6_1|turnover_126d
95,4,pair_product__ret_1_0__ret_6_1,pair_product__ret_1_0__ret_3_1,1.0,0.7666666666666666,0.0,0.25,0.25,0.5308333333333333,-0.15894818249262452,pair_product,ret_1_0|ret_3_1
96,1,pair_mean__ret_12_1__z_score,pair_product__ret_6_1__ret_12_1,1.0,0.0761904761904762,0.5092751816774079,0.75,1.0,0.5410217030021482,-1.3769565336340155,pair_product,ret_6_1|ret_12_1
96,2,pair_mean__ret_12_1__z_score,pair_product__ret_12_1__z_score,1.0,0.8785714285714286,0.17458412089705344,0.5,0.5,0.6674168241794107,1.2222706565572903,pair_product,ret_12_1|z_score
96,3,pair_mean__ret_12_1__z_score,pair_product__ret_12_1__be_me,1.0,0.8357142857142856,0.0,0.75,0.3333333333333333,0.6383333333333333,0.6241890258052066,pair_product,ret_12_1|be_me
96,4,pair_mean__ret_12_1__z_score,pair_product__ret_12_1__ocf_at,1.0,0.45238095238095244,0.4465798921839643,0.75,0.25,0.5851493117701262,-0.46950314872847704,pair_product,ret_12_1|ocf_at
97,1,pair_product__gp_at__turnover_126d,pair_mean__ocf_at__turnover_126d,1.0,0.6547619047619048,0.3128903250156726,0.75,1.0,0.7042447316698012,1.6234061956142085,pair_mean,ocf_at|turnover_126d
97,2,pair_product__gp_at__turnover_126d,pair_product__ret_6_1__gp_at,1.0,0.7738095238095238,0.0,0.25,0.5,0.5583333333333333,-0.21652932800817598,pair_product,ret_6_1|gp_at
97,3,pair_product__gp_at__turnover_126d,pair_product__gp_at__rvol_21d,1.0,0.4285714285714286,0.33385539946264786,0.25,0.3333333333333333,0.4876044132258629,-1.1084175158870473,pair_product,gp_at|rvol_21d
97,4,pair_product__gp_at__turnover_126d,pair_product__ret_12_1__gp_at,1.0,0.6690476190476191,0.27584707451637014,0.25,0.25,0.5518360815699407,-0.2984593517189866,pair_product,ret_12_1|gp_at
98,1,pair_mean__ret_12_1__z_score,pair_product__ret_12_1__rvol_21d,1.0,0.930952380952381,0.0,0.75,1.0,0.7383333333333333,0.7327240892129963,pair_product,ret_12_1|rvol_21d
98,2,pair_mean__ret_12_1__z_score,pair_product__ret_3_1__z_score,1.0,0.7595238095238095,0.4468262997688556,0.75,0.5,0.7176985932871044,0.5890288003658234,pair_product,ret_3_1|z_score
98,3,pair_mean__ret_12_1__z_score,pair_product__ret_12_1__beta_60m,1.0,0.8119047619047619,0.30136864762621784,0.75,0.3333333333333333,0.6902737295252436,0.3980487487137958,pair_product,ret_12_1|beta_60m
98,4,pair_mean__ret_12_1__z_score,pair_mean__ret_3_1__z_score,1.0,0.2642857142857143,0.15574495344369454,0.25,0.25,0.3861489906887389,-1.7198016382926158,pair_mean,ret_3_1|z_score
99,1,pair_product__gp_at__turnover_126d,pair_product__ocf_at__turnover_126d,1.0,0.5380952380952381,0.3341071005053884,0.25,1.0,0.592654753434411,0.6912058965411744,pair_product,ocf_at|turnover_126d
99,2,pair_product__gp_at__turnover_126d,pair_mean__gp_at__niq_su,1.0,0.48095238095238096,0.24133524498720094,0.75,0.5,0.5791003823307735,0.4980924013350202,pair_mean,gp_at|niq_su
99,3,pair_product__gp_at__turnover_126d,pair_product__beta_60m__turnover_126d,1.0,0.21904761904761905,0.37692841697780044,0.25,0.3333333333333333,0.4228856833955601,-1.7275487798969524,pair_product,beta_60m|turnover_126d
99,4,pair_product__gp_at__turnover_126d,pair_difference__gp_at__beta_60m,1.0,0.3952380952380953,0.5304284477393756,0.75,0.25,0.5819190228812084,0.5382504820207563,pair_difference,gp_at|beta_60m
100,1,pair_product__ret_12_1__be_me,pair_product__ret_3_1__ret_12_1,1.0,0.22380952380952382,0.5770371811303461,0.25,1.0,0.5312407695594026,-1.5738768513187165,pair_product,ret_3_1|ret_12_1
100,2,pair_product__ret_12_1__be_me,pair_product__ret_3_1__be_me,1.0,0.7047619047619048,0.3309860764584701,0.25,0.5,0.6003638819583607,0.36687315541718113,pair_product,ret_3_1|be_me
100,3,pair_product__ret_12_1__be_me,pair_product__ret_12_1__turnover_126d,1.0,0.9023809523809523,0.2129181531095532,0.25,0.3333333333333333,0.6292502972885773,1.1779088394460575,pair_product,ret_12_1|turnover_126d
100,4,pair_product__ret_12_1__be_me,pair_product__ret_12_1__rvol_21d,1.0,0.930952380952381,0.0,0.25,0.25,0.5883333333333334,0.02909485645548419,pair_product,ret_12_1|rvol_21d
