lineage_id,paper_table,mapping,v1_row_index,v1_metric,v1_value,v3_row_index,v3_metric,v3_value,same_numeric_display_value,AR_to_AER_semantic_relabel,current_v3_AR_header_conflicts_with_AER_definition,status,native_reproduction_credit
same_table_cell_ordinal/v1/csi1000_lightgbm/row0/alpha10_AR->v3/csi1000_lightgbm/row0/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,0,alpha10_AR,0.0965,0,alpha10_AR,0.0965,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row0/alpha10_IR->v3/csi1000_lightgbm/row0/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,0,alpha10_IR,0.8339,0,alpha10_IR,0.8339,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row0/alpha50_IC->v3/csi1000_lightgbm/row0/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,0,alpha50_IC,0.0627,0,alpha50_IC,0.0627,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row0/alpha50_RankIC->v3/csi1000_lightgbm/row0/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,0,alpha50_RankIC,0.0587,0,alpha50_RankIC,0.0587,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row0/alpha50_AR->v3/csi1000_lightgbm/row0/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,0,alpha50_AR,0.0956,0,alpha50_AR,0.0956,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row0/alpha50_IR->v3/csi1000_lightgbm/row0/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,0,alpha50_IR,0.8933,0,alpha50_IR,0.8933,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row0/alpha100_IC->v3/csi1000_lightgbm/row0/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,0,alpha100_IC,0.0744,0,alpha100_IC,0.0744,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row0/alpha100_RankIC->v3/csi1000_lightgbm/row0/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,0,alpha100_RankIC,0.0646,0,alpha100_RankIC,0.0646,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row0/alpha100_AR->v3/csi1000_lightgbm/row0/alpha100_AR,csi1000_lightgbm,same_table_cell_ordinal,0,alpha100_AR,0.1054,0,alpha100_AR,0.1054,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row0/alpha100_IR->v3/csi1000_lightgbm/row0/alpha100_IR,csi1000_lightgbm,same_table_cell_ordinal,0,alpha100_IR,1.0063,0,alpha100_IR,1.0063,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row1/alpha10_IC->v3/csi1000_lightgbm/row1/alpha10_IC,csi1000_lightgbm,same_table_cell_ordinal,1,alpha10_IC,0.0362,1,alpha10_IC,0.0362,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row1/alpha10_RankIC->v3/csi1000_lightgbm/row1/alpha10_RankIC,csi1000_lightgbm,same_table_cell_ordinal,1,alpha10_RankIC,0.0368,1,alpha10_RankIC,0.0368,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row1/alpha10_AR->v3/csi1000_lightgbm/row1/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,1,alpha10_AR,0.0926,1,alpha10_AR,0.0926,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row1/alpha10_IR->v3/csi1000_lightgbm/row1/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,1,alpha10_IR,0.8602,1,alpha10_IR,0.8602,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row1/alpha50_IC->v3/csi1000_lightgbm/row1/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,1,alpha50_IC,0.0492,1,alpha50_IC,0.0492,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row1/alpha50_RankIC->v3/csi1000_lightgbm/row1/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,1,alpha50_RankIC,0.0466,1,alpha50_RankIC,0.0466,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row1/alpha50_AR->v3/csi1000_lightgbm/row1/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,1,alpha50_AR,0.1091,1,alpha50_AR,0.1091,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row1/alpha50_IR->v3/csi1000_lightgbm/row1/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,1,alpha50_IR,1.0195,1,alpha50_IR,1.0195,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row1/alpha100_IC->v3/csi1000_lightgbm/row1/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,1,alpha100_IC,0.0609,1,alpha100_IC,0.0609,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row1/alpha100_RankIC->v3/csi1000_lightgbm/row1/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,1,alpha100_RankIC,0.0559,1,alpha100_RankIC,0.0559,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row1/alpha100_AR->v3/csi1000_lightgbm/row1/alpha100_AR,csi1000_lightgbm,same_table_cell_ordinal,1,alpha100_AR,0.1137,1,alpha100_AR,0.1137,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row1/alpha100_IR->v3/csi1000_lightgbm/row1/alpha100_IR,csi1000_lightgbm,same_table_cell_ordinal,1,alpha100_IR,1.0720,1,alpha100_IR,1.0720,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row2/alpha10_IC->v3/csi1000_lightgbm/row2/alpha10_IC,csi1000_lightgbm,same_table_cell_ordinal,2,alpha10_IC,0.0528,2,alpha10_IC,0.0528,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row2/alpha10_RankIC->v3/csi1000_lightgbm/row2/alpha10_RankIC,csi1000_lightgbm,same_table_cell_ordinal,2,alpha10_RankIC,0.0511,2,alpha10_RankIC,0.0511,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row2/alpha10_AR->v3/csi1000_lightgbm/row2/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,2,alpha10_AR,0.0770,2,alpha10_AR,0.0770,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row2/alpha10_IR->v3/csi1000_lightgbm/row2/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,2,alpha10_IR,0.7751,2,alpha10_IR,0.7751,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row2/alpha50_IC->v3/csi1000_lightgbm/row2/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,2,alpha50_IC,0.0828,2,alpha50_IC,0.0828,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row2/alpha50_RankIC->v3/csi1000_lightgbm/row2/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,2,alpha50_RankIC,0.0720,2,alpha50_RankIC,0.0720,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row2/alpha50_AR->v3/csi1000_lightgbm/row2/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,2,alpha50_AR,0.0403,2,alpha50_AR,0.0403,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row2/alpha50_IR->v3/csi1000_lightgbm/row2/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,2,alpha50_IR,0.4799,2,alpha50_IR,0.4799,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row2/alpha100_IC->v3/csi1000_lightgbm/row2/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,2,alpha100_IC,0.0793,2,alpha100_IC,0.0793,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row2/alpha100_RankIC->v3/csi1000_lightgbm/row2/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,2,alpha100_RankIC,0.0693,2,alpha100_RankIC,0.0693,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row2/alpha100_AR->v3/csi1000_lightgbm/row2/alpha100_AR,csi1000_lightgbm,same_table_cell_ordinal,2,alpha100_AR,0.0816,2,alpha100_AR,0.0816,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row2/alpha100_IR->v3/csi1000_lightgbm/row2/alpha100_IR,csi1000_lightgbm,same_table_cell_ordinal,2,alpha100_IR,0.9041,2,alpha100_IR,0.9041,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row3/alpha10_IC->v3/csi1000_lightgbm/row3/alpha10_IC,csi1000_lightgbm,same_table_cell_ordinal,3,alpha10_IC,0.0702,3,alpha10_IC,0.0702,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row3/alpha10_RankIC->v3/csi1000_lightgbm/row3/alpha10_RankIC,csi1000_lightgbm,same_table_cell_ordinal,3,alpha10_RankIC,0.0628,3,alpha10_RankIC,0.0628,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row3/alpha10_AR->v3/csi1000_lightgbm/row3/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,3,alpha10_AR,0.0768,3,alpha10_AR,0.0768,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row3/alpha10_IR->v3/csi1000_lightgbm/row3/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,3,alpha10_IR,0.7029,3,alpha10_IR,0.7029,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row3/alpha50_IC->v3/csi1000_lightgbm/row3/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,3,alpha50_IC,0.0664,3,alpha50_IC,0.0664,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row3/alpha50_RankIC->v3/csi1000_lightgbm/row3/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,3,alpha50_RankIC,0.0601,3,alpha50_RankIC,0.0601,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row3/alpha50_AR->v3/csi1000_lightgbm/row3/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,3,alpha50_AR,0.0881,3,alpha50_AR,0.0881,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row3/alpha50_IR->v3/csi1000_lightgbm/row3/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,3,alpha50_IR,0.7687,3,alpha50_IR,0.7687,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row3/alpha100_IC->v3/csi1000_lightgbm/row3/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,3,alpha100_IC,0.0728,3,alpha100_IC,0.0728,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row3/alpha100_RankIC->v3/csi1000_lightgbm/row3/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,3,alpha100_RankIC,0.0631,3,alpha100_RankIC,0.0631,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row3/alpha100_AR->v3/csi1000_lightgbm/row3/alpha100_AR,csi1000_lightgbm,same_table_cell_ordinal,3,alpha100_AR,0.0512,3,alpha100_AR,0.0512,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row3/alpha100_IR->v3/csi1000_lightgbm/row3/alpha100_IR,csi1000_lightgbm,same_table_cell_ordinal,3,alpha100_IR,0.4607,3,alpha100_IR,0.4607,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row4/alpha10_IC->v3/csi1000_lightgbm/row4/alpha10_IC,csi1000_lightgbm,same_table_cell_ordinal,4,alpha10_IC,0.0556,4,alpha10_IC,0.0556,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row4/alpha10_RankIC->v3/csi1000_lightgbm/row4/alpha10_RankIC,csi1000_lightgbm,same_table_cell_ordinal,4,alpha10_RankIC,0.0498,4,alpha10_RankIC,0.0498,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row4/alpha10_AR->v3/csi1000_lightgbm/row4/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,4,alpha10_AR,0.0450,4,alpha10_AR,0.0450,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row4/alpha10_IR->v3/csi1000_lightgbm/row4/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,4,alpha10_IR,0.4726,4,alpha10_IR,0.4726,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row4/alpha50_IC->v3/csi1000_lightgbm/row4/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,4,alpha50_IC,0.0638,4,alpha50_IC,0.0638,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row4/alpha50_RankIC->v3/csi1000_lightgbm/row4/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,4,alpha50_RankIC,0.0574,4,alpha50_RankIC,0.0574,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row4/alpha50_AR->v3/csi1000_lightgbm/row4/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,4,alpha50_AR,0.0607,4,alpha50_AR,0.0607,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row4/alpha50_IR->v3/csi1000_lightgbm/row4/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,4,alpha50_IR,0.6113,4,alpha50_IR,0.6113,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row4/alpha100_IC->v3/csi1000_lightgbm/row4/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,4,alpha100_IC,0.0670,4,alpha100_IC,0.0670,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row4/alpha100_RankIC->v3/csi1000_lightgbm/row4/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,4,alpha100_RankIC,0.0597,4,alpha100_RankIC,0.0597,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row4/alpha100_AR->v3/csi1000_lightgbm/row4/alpha100_AR,csi1000_lightgbm,same_table_cell_ordinal,4,alpha100_AR,0.0602,4,alpha100_AR,0.0602,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row4/alpha100_IR->v3/csi1000_lightgbm/row4/alpha100_IR,csi1000_lightgbm,same_table_cell_ordinal,4,alpha100_IR,0.5818,4,alpha100_IR,0.5818,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row5/alpha10_IC->v3/csi1000_lightgbm/row5/alpha10_IC,csi1000_lightgbm,same_table_cell_ordinal,5,alpha10_IC,0.0619,5,alpha10_IC,0.0619,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row5/alpha10_RankIC->v3/csi1000_lightgbm/row5/alpha10_RankIC,csi1000_lightgbm,same_table_cell_ordinal,5,alpha10_RankIC,0.0573,5,alpha10_RankIC,0.0573,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row5/alpha10_AR->v3/csi1000_lightgbm/row5/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,5,alpha10_AR,0.0993,5,alpha10_AR,0.0993,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row5/alpha10_IR->v3/csi1000_lightgbm/row5/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,5,alpha10_IR,0.9592,5,alpha10_IR,0.9592,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row5/alpha50_IC->v3/csi1000_lightgbm/row5/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,5,alpha50_IC,0.0599,5,alpha50_IC,0.0599,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row5/alpha50_RankIC->v3/csi1000_lightgbm/row5/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,5,alpha50_RankIC,0.0558,5,alpha50_RankIC,0.0558,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row5/alpha50_AR->v3/csi1000_lightgbm/row5/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,5,alpha50_AR,0.0954,5,alpha50_AR,0.0954,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row5/alpha50_IR->v3/csi1000_lightgbm/row5/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,5,alpha50_IR,0.9419,5,alpha50_IR,0.9419,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row5/alpha100_IC->v3/csi1000_lightgbm/row5/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,5,alpha100_IC,0.0654,5,alpha100_IC,0.0654,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row5/alpha100_RankIC->v3/csi1000_lightgbm/row5/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,5,alpha100_RankIC,0.0585,5,alpha100_RankIC,0.0585,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row5/alpha100_AR->v3/csi1000_lightgbm/row5/alpha100_AR,csi1000_lightgbm,same_table_cell_ordinal,5,alpha100_AR,0.0909,5,alpha100_AR,0.0909,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row5/alpha100_IR->v3/csi1000_lightgbm/row5/alpha100_IR,csi1000_lightgbm,same_table_cell_ordinal,5,alpha100_IR,0.8889,5,alpha100_IR,0.8889,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row6/alpha10_IC->v3/csi1000_lightgbm/row6/alpha10_IC,csi1000_lightgbm,same_table_cell_ordinal,6,alpha10_IC,0.0631,6,alpha10_IC,0.0631,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row6/alpha10_RankIC->v3/csi1000_lightgbm/row6/alpha10_RankIC,csi1000_lightgbm,same_table_cell_ordinal,6,alpha10_RankIC,0.0595,6,alpha10_RankIC,0.0595,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row6/alpha10_AR->v3/csi1000_lightgbm/row6/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,6,alpha10_AR,0.1053,6,alpha10_AR,0.1053,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row6/alpha10_IR->v3/csi1000_lightgbm/row6/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,6,alpha10_IR,0.9234,6,alpha10_IR,0.9234,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row6/alpha50_IC->v3/csi1000_lightgbm/row6/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,6,alpha50_IC,0.0643,6,alpha50_IC,0.0643,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row6/alpha50_RankIC->v3/csi1000_lightgbm/row6/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,6,alpha50_RankIC,0.0596,6,alpha50_RankIC,0.0596,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row6/alpha50_AR->v3/csi1000_lightgbm/row6/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,6,alpha50_AR,0.1134,6,alpha50_AR,0.1134,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row6/alpha50_IR->v3/csi1000_lightgbm/row6/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,6,alpha50_IR,1.0222,6,alpha50_IR,1.0222,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row6/alpha100_IC->v3/csi1000_lightgbm/row6/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,6,alpha100_IC,0.0647,6,alpha100_IC,0.0647,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row6/alpha100_RankIC->v3/csi1000_lightgbm/row6/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,6,alpha100_RankIC,0.0584,6,alpha100_RankIC,0.0584,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row6/alpha100_AR->v3/csi1000_lightgbm/row6/alpha100_AR,csi1000_lightgbm,same_table_cell_ordinal,6,alpha100_AR,0.1186,6,alpha100_AR,0.1186,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row6/alpha100_IR->v3/csi1000_lightgbm/row6/alpha100_IR,csi1000_lightgbm,same_table_cell_ordinal,6,alpha100_IR,1.0708,6,alpha100_IR,1.0708,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row7/alpha10_IC->v3/csi1000_lightgbm/row7/alpha10_IC,csi1000_lightgbm,same_table_cell_ordinal,7,alpha10_IC,0.0661,7,alpha10_IC,0.0661,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row7/alpha10_RankIC->v3/csi1000_lightgbm/row7/alpha10_RankIC,csi1000_lightgbm,same_table_cell_ordinal,7,alpha10_RankIC,0.0603,7,alpha10_RankIC,0.0603,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row7/alpha10_AR->v3/csi1000_lightgbm/row7/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,7,alpha10_AR,0.1096,7,alpha10_AR,0.1096,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row7/alpha10_IR->v3/csi1000_lightgbm/row7/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,7,alpha10_IR,1.0919,7,alpha10_IR,1.0919,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row7/alpha50_IC->v3/csi1000_lightgbm/row7/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,7,alpha50_IC,0.0748,7,alpha50_IC,0.0748,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row7/alpha50_RankIC->v3/csi1000_lightgbm/row7/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,7,alpha50_RankIC,0.0677,7,alpha50_RankIC,0.0677,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row7/alpha50_AR->v3/csi1000_lightgbm/row7/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,7,alpha50_AR,0.1418,7,alpha50_AR,0.1418,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row7/alpha50_IR->v3/csi1000_lightgbm/row7/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,7,alpha50_IR,1.3699,7,alpha50_IR,1.3699,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row7/alpha100_IC->v3/csi1000_lightgbm/row7/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,7,alpha100_IC,0.0804,7,alpha100_IC,0.0804,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row7/alpha100_RankIC->v3/csi1000_lightgbm/row7/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,7,alpha100_RankIC,0.0729,7,alpha100_RankIC,0.0729,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row7/alpha100_AR->v3/csi1000_lightgbm/row7/alpha100_AR,csi1000_lightgbm,same_table_cell_ordinal,7,alpha100_AR,0.1393,7,alpha100_AR,0.1393,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row7/alpha100_IR->v3/csi1000_lightgbm/row7/alpha100_IR,csi1000_lightgbm,same_table_cell_ordinal,7,alpha100_IR,1.3577,7,alpha100_IR,1.3577,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row8/alpha10_IC->v3/csi1000_lightgbm/row8/alpha10_IC,csi1000_lightgbm,same_table_cell_ordinal,8,alpha10_IC,0.0575,8,alpha10_IC,0.0575,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row8/alpha10_RankIC->v3/csi1000_lightgbm/row8/alpha10_RankIC,csi1000_lightgbm,same_table_cell_ordinal,8,alpha10_RankIC,0.0522,8,alpha10_RankIC,0.0522,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row8/alpha10_AR->v3/csi1000_lightgbm/row8/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,8,alpha10_AR,0.0996,8,alpha10_AR,0.0996,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row8/alpha10_IR->v3/csi1000_lightgbm/row8/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,8,alpha10_IR,1.1359,8,alpha10_IR,1.1359,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row8/alpha50_IC->v3/csi1000_lightgbm/row8/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,8,alpha50_IC,0.0674,8,alpha50_IC,0.0674,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_lightgbm/row8/alpha50_RankIC->v3/csi1000_lightgbm/row8/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,8,alpha50_RankIC,0.0637,8,alpha50_RankIC,0.0637,True,False,False,unchanged_between_v1_v3,False
