path,bytes,sha256,role,compile_status,contains_redacted_credential_pattern,paper_result_input,paper_result_output
Code/Data/historical_return/LLY2015-12-31-2019-12-31.csv,107491,ff7e5ec4de37bdb309a346bc39a567484c7e11c374aa29b8d41b8afbafe47719,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2015-12-31-2020-12-31.csv,134984,9b7adb115c10cc8a2b81ace3f957af8fabd30892b99bc9e4aae7a934093e97d1,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-01-31-2016-02-28.csv,2091,e1666800033361fa45667a21e68778a0a26eb9ca3374d56819731c18deb6e2cf,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-02-28-2016-03-31.csv,2340,ee7ab75eb23da6928d32c4e38225ac3b56d5141f652986ab75f2d53ef0bb793f,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-03-31-2016-04-30.csv,2373,38858ed5dfbe98981244576ee1820bc16c6d8ef0002f8e40c129909ddd24f275,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-03-31-2016-06-30.csv,6765,d2acf481b21baad1f2e026015c09ffcde8e7033eb97bf252494245faf650e841,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-04-30-2016-05-31.csv,2154,7750f846e274eb796f306f9f1ea66689914aa9194e60702b4689ccb8dfd762bb,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-05-31-2016-06-30.csv,2328,9db3778eafa92f8a5e35e383ef50817ead7af15bbd3ea86b3e4fcf0cdd559504,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-06-30-2016-07-31.csv,2185,4c70776b4536adf8e824ca22ce3e576bf8d7797f915ec7c94de5f1d243b460ba,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-06-30-2016-09-30.csv,6713,983fd8121eb3a6131f88bd9d5be9ffc9c666ebd8bf53ef05885ae98dbb2fdbf9,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-07-31-2016-08-31.csv,2382,a960e85f57395d1680ac7a5b67b3a6e283456b2973b8717d96f84f8b8b0d092f,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-08-31-2016-09-30.csv,2237,c4d7ac74d0332366e95bd4ccff4bdd7d1d2eba4d4752358fec585b9b68602b0a,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-09-30-2016-10-31.csv,2189,bce94af9d771ce8fd0219ad694e2296d248585d9206246baee624d7dd84a0fad,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-09-30-2016-12-31.csv,6738,4be1d8c499eb5f0d83540528042398f76d78509ef629d3526ccd49d9c434c3c4,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-10-31-2016-11-30.csv,2258,38e33bafb8b470910389b9826aef1e02dbe1c9319b3a469d3d7948a946068382,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-11-30-2016-12-31.csv,2373,1d9413c51130673b58a608414dd1436d944871516de74985c2eaa8cf563ba84b,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-12-31-2017-01-31.csv,2043,5abb33aaf453353bd555b29bd785a35f3eb1232e1c575071bbb476d200abe358,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2016-12-31-2017-03-31.csv,6426,0441978844e00ea5d88636d5eca1cb492c89bef5900d57d2ad929a201d508375,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-01-31-2017-02-28.csv,2015,e0c713ba3cff47f635403f9489110c5a5bcd6237b61bad7bd120cdb2b6f4c080,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-02-28-2017-03-31.csv,2458,d860394611803b02be1c26a1eba2696aa405004e3468a7068a1f7293d73f981b,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-03-31-2017-04-30.csv,2161,f55d30047a91b9a61096814ffa0727e0de755e2962d2bb6852ccf0311d12b428,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-03-31-2017-06-30.csv,6682,5519a52a3fde94dfd2cb21d8b7f7dbfcd53fb101425b530286c30b282686c059,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-04-30-2017-05-31.csv,2239,9a487ab062a778179b00934d3e42ad1cf33c6c99a3a7aad7bf63c4491347a6f9,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-05-31-2017-06-30.csv,2369,49fc663060d7b8061389cc513275490c2629baadffafa838b347bca6d9387c93,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-06-30-2017-07-31.csv,2150,d36a51fb5fd5ef86da50c2f87ca474bd25e6ec29e11ff5b16ff38edf44e03b82,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-06-30-2017-09-30.csv,6830,0fc3de13e064691a62addf3e2d35b799b9f0e157517d26a4f79998e90710dfaa,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-07-31-2017-08-31.csv,2480,5d9f7a145176e679f3b95f12bfcb21bb9f873e1efa826b0b545a27753ec43800,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-08-31-2017-09-30.csv,2290,a5c3afa9a487d064d9aaba0731800e17190d3cd9e5244d5b9b4d01cefb303a3a,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-09-30-2017-10-31.csv,2263,405b5130e4c45f6c9bf5fb5293a03ede65f086980db38d1d4fef8aecd49658e2,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-09-30-2017-12-31.csv,6723,205067235dfe82ea2f07f8ed9504fa5b4479e9f945077cf72997826a85f621ab,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-10-31-2017-11-30.csv,2251,a475b3c74ce7545059401e2284e3f63bde12c967e421f596000123938f479e1c,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-11-30-2017-12-31.csv,2276,daa7f045a56afd44e4b79db4e54ec241a80a31f3550316543def7432cd71e419,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-12-31-2018-01-31.csv,2168,ca091e02a6131b3b9972f12741fa48d034727653cbf938cf48ac441cd38572f6,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2017-12-31-2018-03-31.csv,6481,07833d8aa3aecd4ef570bed3ec8de558fc94b2ea8b2d486ff06f9dce2287962b,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-01-31-2018-02-28.csv,2029,f4aae2e87f088ce3e64a2b2cdbec5562d4b459131bad14d3b8cbd5a31eb3e34f,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-02-28-2018-03-31.csv,2366,53122268065a62eb5a9fed4049c8cd2b7c7cfc5efb7eef9d826f8d6f90e4d56e,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-03-31-2018-04-30.csv,2119,4cf511b4581652a68cfb3babf942cbb195ee07ec8a91ebb67b28b7526cf6eff6,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-03-31-2018-06-30.csv,6820,d65cccee0077abdb4da88207ec8758dce2953c622dd023f68155772f45c586e1,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-04-30-2018-05-31.csv,2411,a56f77277a66e90ef9672064477e00e9fc75c7558d64701152f26ce091bc0367,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-05-31-2018-06-30.csv,2385,54edd08a48e8a940c5be31e87efb32806267bf7a2bf01a01052366a5177da03e,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-06-30-2018-07-31.csv,2181,e7ef39fac2ed0e4a0fc002d1b6954cb7f6009fa80061b88ee18d076295c6c07e,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-06-30-2018-09-30.csv,6885,4446131206992ebe4748cc2eb00c5adcb390e56b5e84b64561ea568a2cd82518,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-07-31-2018-08-31.csv,2540,7540fb7eb8ffb865bb9d2d0fc5c621cedb4e8ed1953fbac389c1f80f0c6c5e6b,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-08-31-2018-09-30.csv,2250,3a68409391029ba3db373c672d68ad2c18bb35a5cbb0d7cc58774174dc349196,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-09-30-2018-10-31.csv,2435,278dc84f948aa857ea36d2c5cfc435fed96d103c004f882d82a87bcdd5f98c94,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-09-30-2018-12-31.csv,6816,fa133254a05da59bfe7e549b50e360e6b331ec42620db83d2d0d92978788ce44,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-10-31-2018-11-30.csv,2318,ead4030f28144cab9a747bbea173c0fa0bfdf6d7683b52e52e110c1c12d38996,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-11-30-2018-12-31.csv,2146,0c511075e67bd7aacb05c8805df70860452437f0c693e6042768bb7e27f1b27d,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-12-31-2019-01-31.csv,2397,6e196f5206e6c22a5e559a419eae9bcf8155bb4c3365ccff005aa041265bd3c0,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2018-12-31-2019-03-31.csv,6862,6d0f7d485979bf059e52f4afa6b5f3b9cfb5fda1a52d6c6295aa9781de97faa8,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2019-01-31-2019-02-28.csv,2127,6e78d022f0f6da59fbe53eb3f1e6462db04363b369f13ba013c6d2dfda336e38,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2019-02-28-2019-03-31.csv,2436,a27d9c3dd8d1f6548277e12a29faa09bc0446e73916e77007e52baeea08d285b,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2019-03-31-2019-04-30.csv,2197,fb6ac978f5b18155eed98102b9062a5bbe5acf761d5e9f6bc6b188acfa3cc0fa,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2019-03-31-2019-06-30.csv,6940,73d2f96646c7b4bd9f1909e2acb81bf25d009bdcab2a3eaffd1e20f7675f65a4,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2019-04-30-2019-05-31.csv,2499,cc2132bd8f0215ed467f327a1ede022a6f6bf00a05e36d1f7e8087a9f3c606a2,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2019-05-31-2019-06-30.csv,2325,2fbea5f2397e7fcf456e1bcfb2e4f88c39715c3a86931837c1a8d3949d472a90,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2019-06-30-2019-07-31.csv,2353,5bc06f16a54358267b940dc0d36c91a4fa8d22a9dc0a9548ee52969dddfd7750,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2019-06-30-2019-09-30.csv,6998,7207f4a9490c1668660010c40a6c0f0f36664fda546b908a5b73a7a539df1668,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2019-07-31-2019-08-31.csv,2599,ef7b3aa3759da0c6d546bdc2ea1ff79a01cbfff9ae4a9d1f39bb41b735361e66,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2019-08-31-2019-09-30.csv,2132,668261c44ccabf993790211036f58738e86c94bd3bc074016d47f3c90ba6ccf6,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2019-09-30-2019-10-31.csv,2516,7080e66f3a2a7e307da91f9ad6b4ec62abde9852afcf9f171e5856cbe08dd4da,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2019-09-30-2019-12-31.csv,7012,17aaca235833b042592edc53df94c4ecaa203911e3a38e602e55e7654c082e4a,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2019-10-31-2019-11-30.csv,2330,c1edc534adf918ec767fe6dc3a245d12a2fd40e44ea3c117f247fdedef4ddc59,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2019-11-30-2019-12-31.csv,2252,ce2cb8c5d3d2a39ee9b81b63bb9f8fa285bafc5ac6c1ff552a8e09a83e7f3f3e,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2019-12-31-2020-03-31.csv,6793,a3eb3b01df35c81617d64661cbda06aa5a3ac2a7454568045d1b741cff0fea26,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2020-03-31-2020-06-30.csv,6862,710146b3185bdc7cf5892578af2bbe05433acc194836d755e5ba0f4a59e9f605,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2020-06-30-2020-09-30.csv,6991,d71f8363c3eeb1d046ef9aec69cf78e776f4f4edb8ab290b355f804c2ef8298a,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LLY2020-09-30-2020-12-31.csv,6944,d1e0b33ec59417cf08cce2a8721251eb65ec78e615c0215e65711a97cca4082e,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2012-12-31-2013-01-31.csv,2231,a3cf6593616029cc648ecd518b516828552050e83f9e3083a5f916d9ad8520a7,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2012-12-31-2013-03-31.csv,6476,df8d8251f647f698b978b58d316b39528b6d12ae33f41d49322b3547f814b01e,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2012-12-31-2014-12-31.csv,54148,29dd906bf9c1e297cc8e0ec6039f66002f53917a44dd1a278f57efa048dae8a6,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2012-12-31-2017-12-31.csv,134507,103657908a5b0ee1bb76ec4c6f6470ff1e01317a97286d6d6669487d1d73d3ef,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2012-12-31-2018-12-31.csv,160561,0d09e161fdc776e32e013b7bf16067208343c8d043f99f1ed6b8029c1da0e1ca,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-01-31-2013-02-28.csv,2099,f74760ec59f2e9f23f1e15f01edf9cc8956ed6ca5870acd9a2d665431ca7e3c8,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-02-28-2013-03-31.csv,2229,a82c48a05dff69d883f6592040ab66f3befa35cd4f846b1de4aa8ec5d1cee24b,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-03-31-2013-04-30.csv,2195,cde4314dcdd2185640e66e50ba9060cd55bbc70ea282efbd641c0454f42a42ca,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-03-31-2013-06-30.csv,6774,c6684b87ee608dbb90d186cbecfd5bcf2f2e34c41aa1be177fbaa19cf2972962,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-04-30-2013-05-31.csv,2383,790077bb71b3669d4dc99c4fed9338f915674be2786251d02621244fdbf5342f,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-05-31-2013-06-30.csv,2276,9427be9531ba49c7d6f0fe0cff42b833bf92a7e02ae952933dab5728271163ec,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-06-30-2013-07-31.csv,2340,0cff8b9f6e998880f9b2e08c15dc18601476dbd35d04f671a247c7530a6bf0a7,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-06-30-2013-09-30.csv,6818,ced8d59cca5230fa536ff289350e079bc27dd5cce19e7ec2fa41817074d594ad,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-07-31-2013-08-31.csv,2471,cf1e565c2a5cc13c0fe3d8c2276d79f7cabbcfe291075a0aa57437e549268d93,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-08-31-2013-09-30.csv,2087,e4b98c41ae5b0a11ee89b039fea36cdfb4822a4a2f53af051fd8fc758ef318d7,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-09-30-2013-10-31.csv,2506,5c5969c94e2a89e71d7de375418a4ddcfb5e15f7b123efea3400f17d61f9d3b7,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-09-30-2013-12-31.csv,6931,e03645b4463d919bcd31de55e3567e06878083d300357b94d7284e04721f79b6,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-10-31-2013-11-30.csv,2347,c5c90d140946a25ee2dfffb369349235631bb604a850217443a8fec446ef2dac,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-11-30-2013-12-31.csv,2169,21428c822e501ff7094f7669794a3d2f4053a2d61747dab4c67c37c55b2d1128,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-12-31-2014-01-31.csv,2268,07b298b8d51d1d24b334191bc625ff16f757782bee99e1df284fee48900f395d,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2013-12-31-2014-03-31.csv,6629,717e18619cae89e7cb717562624f37f7a7297d13ba5f6fce2088e02b51dc7640,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2014-01-31-2014-02-28.csv,2118,55ca9a6ae9018d2d8b0a3cf35baf1844e60021a5a2ae1647466bf1bf9faee2a7,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2014-02-28-2014-03-31.csv,2325,4fd974aefdc2ecd19b06f667a4fa52e06ce71142c4763be9d8e9b1f69a280200,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2014-03-31-2014-04-30.csv,2285,171be8caf4c2f3e6fa57c95826a7cb460a0b3624d99b3b5bba995ef1b8d1559a,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2014-03-31-2014-06-30.csv,6861,39adc988b14b312c934351259682e778bcb30ee2b0fce44e8da93b872d3d9125,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2014-04-30-2014-05-31.csv,2428,8ecba40db79aa870ee0ffdeaa9071517e82553560df47fce33ed3bea0c860146,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2014-05-31-2014-06-30.csv,2229,ed18bb1e0573c36ab08b866a2c6a7f1de61fae883c6a547042ffb28022ecadb0,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2014-06-30-2014-07-31.csv,2435,98cd9cec2d78831cc282581cd6869e9985de41743465ef878c1ca6cacc7529f4,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2014-06-30-2014-09-30.csv,7021,189ee0639546bcc1d7a076d08a439286760b0ca302773828a276bfb4a428b9ea,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2014-07-31-2014-08-31.csv,2425,0d4669ca680ed29d3a60988e2870a51a1223689d4fabf893c6828038864a0fdd,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2014-08-31-2014-09-30.csv,2253,ad49b446196c16e2d60d080ff8b65d313262f88442aa59209ca1d54129ae35bf,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2014-09-30-2014-10-31.csv,2564,623e91ed3dabed3039b7469794e541b8d657a98e94d6607f84b1110e61e8ad5a,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2014-09-30-2014-12-31.csv,6949,d0df95ed5c6f358b1dea8fe7575f6af0d9d90ed61ad0bd07e7635332739be1f2,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2014-10-31-2014-11-30.csv,2174,c46132d3a54bd60a0928091dc9b6f101f5ac9c12939f92d3be3116ab2a2d0db9,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2014-11-30-2014-12-31.csv,2290,4e8504bed0a43369200c1989b242645c8f28f7a96d051209371d16f9658c09fd,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2014-12-31-2015-03-31.csv,6550,0d3d7eb24cef353b9648439576146b0b0dc50c5c9559c9c30dced703a9da518c,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2015-03-31-2015-06-30.csv,6932,505b2bb49b31acd580c5dac243c5cf63e1ef731045843d7c222896cdeae48794,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2015-06-30-2015-09-30.csv,6945,894f56ac7d3fa6a8ede6cba545ea3cba4fe45758135445606331789da7cfa478,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2015-09-30-2015-12-31.csv,6861,165a9459b1301cf0a13a196a07319bdd2b83a695a4fc9af2562152420874347e,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2015-12-31-2016-03-31.csv,6470,da06003cfb91a4c0b5a2fe05cbe3290cc58ca7ca517fae2ca5ff11b51d3bfb1e,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2016-03-31-2016-06-30.csv,6871,7ab10ec339a82e344f620a8b30b9f93172fa32c09120bf6839a480e684bc2dda,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2016-06-30-2016-09-30.csv,6804,a565a71010ec232efbfe9a4c8eace899e4fba25d6a7ae26de08b311f92c3a5fc,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2016-09-30-2016-12-31.csv,6855,d79c906da284cea3419cbd816d33444a70cbbc3e7bc885d8f2dea6fd714bd217,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2016-12-31-2017-03-31.csv,6411,dd9ac402a23b2007f3e36f64858b1aa8bdec8f3d310bfbfd060739453f2a5622,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2017-03-31-2017-06-30.csv,6653,a3fa3bf697470ad84ec90cc8067698c01e1f88e61d761ea3a5315c7673d04212,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2017-06-30-2017-09-30.csv,6827,5835da39debb21176dfeed69cb8f6d1532ef14c1906ea22052a3e6443d3d5536,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2017-09-30-2017-12-31.csv,6688,dcb7c8c03186a023fea8722c3db1f7782e3ea70cb5220c46fad21af08d7dbf57,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2017-12-31-2018-03-31.csv,6370,46e05d66f2504a7ce88cda51835a0b17f83fcc3de0b59a71c77da01e168ca6ff,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2018-03-31-2018-06-30.csv,6744,51f7c2064c237cf479c4480472798c927fb788646f58a49ca8d6df9b2ea6ee33,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2018-06-30-2018-09-30.csv,6606,6716267418edd34a350bbc140aca3a1d90294b7207d24d9a9a6b8b63c3d57efe,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LMT2018-09-30-2018-12-31.csv,6552,156317060365738c04a44bed57ef9d604c326039ec33635d4ec837305181fd11,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2012-12-31-2013-01-31.csv,2308,295e9d0ae38c1dac883f435d63e533aeafce89dec01dd7a980eeeeefd95e59c2,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2012-12-31-2013-03-31.csv,6688,87636f1e972cd2b1b6030318ff5c615c4f0f458f30ed1b06b0e9dac39f554450,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2012-12-31-2014-12-31.csv,54888,9a3931699dedfeab863ae56fca845a2b0815a620c848d5d582d9ab0519718c9a,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2012-12-31-2017-12-31.csv,137001,6abb70175ef75284ca4db561008f9ece59f3c170a656550f5bf8404cbba89bdf,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2012-12-31-2018-12-31.csv,164186,d44361da68518e470671c1837e27712c45b69974cba29219bbee30f3db85d993,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-01-31-2013-02-28.csv,2131,2fb956c1ebb962f5475029e5f00d81c3207f2d9c7f6873c6101b60e3469a8633,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-02-28-2013-03-31.csv,2332,a9eb0f4c04c957a56944a4bef0880a310f65e7be20ffd031506fcce83bc6d1b7,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-03-31-2013-04-30.csv,2310,1edae0ea55a6cfef47b47f595b8c1782a32798b50f663715c07eae8038c13557,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-03-31-2013-06-30.csv,7035,ca070f32e35e363561db2d11cab4ca98532c52acbd0ed1598629121c028e519d,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-04-30-2013-05-31.csv,2464,e44cdb7cc6a95147c3d5ddd18bb949ef964c9721a622a5c03ebb91f03cfac2f7,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-05-31-2013-06-30.csv,2336,e576fc2f3421d3bea6e537c7bf88317e2a35b61909161c77854d783123c93592,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-06-30-2013-07-31.csv,2341,2f4bbb0f36b5e18004b16f563ee0062dccb90be9e1fd102fdf86aaa47a82a337,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-06-30-2013-09-30.csv,6849,ad1a368e4a02b7a3f76383115c50550607435e57968d718b42a8b2bc48eb44b5,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-07-31-2013-08-31.csv,2448,83faaa669f6ffef206464c4c6050e7c835117107f4756f15122b5b6fed03055a,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-08-31-2013-09-30.csv,2147,70eea56e1a77c49bd460a85529c045b6181e90b154a68ef8dddfd1f3e8cbe9d2,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-09-30-2013-10-31.csv,2574,3a81a2f3b1175b8cd0982a273cdd4ce3765c8457f5880f386e30bb92440848f1,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-09-30-2013-12-31.csv,6960,a9347cfa1143ae1b03e55441aacd7faca7836a21474ac3937480c4aa2283177c,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-10-31-2013-11-30.csv,2286,077a732352aa92b52cd6dc841f396e92a60e9688f1f9320b0ddfcb16a0d8d72f,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-11-30-2013-12-31.csv,2178,6144a85010a3dc6459ad04844f4a38c879b1ebbb4ae486d8977ad4abff8221fc,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-12-31-2014-01-31.csv,2278,96f6dcf307f131a4a4b674862aa8cac6f12d46496b0f1156a4b6bd24600f20a8,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2013-12-31-2014-03-31.csv,6606,de8d11994193f05f5c80b4e6fe9bf9bbd2fac6eda3f07f0bf2e11b602b80c85b,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2014-01-31-2014-02-28.csv,2113,96c928d4c1b960195c86af8e3ecd1fee05281295066d1f2596db905fd1fa3a79,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2014-02-28-2014-03-31.csv,2296,51396ec3d889e7f4465d19d446ab7eab882fd2725dcc0717d9276936fcb3f12c,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2014-03-31-2014-04-30.csv,2330,5752aaec2d27ebec489652a3a6d9fb6e079bfed6cbc7e769787ca4a2b6e96d78,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2014-03-31-2014-06-30.csv,6938,0a18450cb37541260f0ccd3a47c25e1270fd3c87d936c0212b4b88a7121555b1,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2014-04-30-2014-05-31.csv,2439,850d04bca50ad9944615e243d01fee380633c497b315563470d937edfbc86ee4,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2014-05-31-2014-06-30.csv,2244,19c8dab28fa76e1aa33f04b8c0d0be62e4bd52858e5e9d04fcaf159b4f4696ef,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2014-06-30-2014-07-31.csv,2439,ab128c36a2fdb0b1f971105ccaf546c0e477023432428b18f21762dc42441bea,author_price_input,not_python,no,yes,no
Code/Data/historical_return/LNT2014-06-30-2014-09-30.csv,7079,d0b74ce7025d1408d93924a942c5b9b4f9f64c436798f39f34d20b690df8e0ba,author_price_input,not_python,no,yes,no
