repository,path,bytes,source_object_id,object_id_type,compile_status,native_author_source,native_paper_result_output
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300142.sz.csv,51047,16f356c5d080dc9f7908a9e748f98db290b6aa3f,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300144.sz.csv,52734,630931ed73bea8b43847d70ae608d457a9d69b73,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300274.sz.csv,46643,b8e767406a339ed366819b1be8ed8b8cb7d6cc0d,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300316.sz.csv,48248,01cbf364bbad2b6e8e7a3d5f688cbabd00fb3580,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300347.sz.csv,55433,01ebe93eb6408e6522ab915abe87d610b2463360,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300408.sz.csv,50167,029a228594feba720f0e5a2d5af3d7eeffce4d4e,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300413.sz.csv,54510,facb7c6a78c8d060d2e6788c514d3207feb57946,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300433.sz.csv,46906,8a252280d9e14de14614bae94479fafbd61de607,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300450.sz.csv,53413,408a2c4bbef2523bb08689bcc15c12199b8abf39,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300498.sz.csv,51829,00ab1bbfdab6a7f8b3b7e7f3a7bad7306ff08e93,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300529.sz.csv,55237,fd186c1b0e43e43b1a87981f447f1cfdd08485d7,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300558.sz.csv,54056,f522b14dabb57c7cdf01f49b7190c5e15b4bbc31,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300595.sz.csv,55920,a46a672f5170921c446a459608a7b32fd5d38889,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300601.sz.csv,55303,e526ceef8897303cc7445c0f7d0d3d6001af7e8f,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300628.sz.csv,54577,7e6b5a7dc4b536adfd55a1aafe96f9e0533d0bbb,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300676.sz.csv,55154,510339bb57f9baa46f3dfd53d23e811192fa14c0,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300677.sz.csv,54745,46c00bec9ced7184f3308ff001520bfd64f527f4,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300750.sz.csv,49126,766d876f91bca2b443c93a843e8846f172fee341,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300759.sz.csv,39771,c1c11b03983f2158d426addbe904c36c0e99621a,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300760.sz.csv,45294,ce00217962ecefd195aab2466483314fb8562c38,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300782.sz.csv,37509,21ec7811b9717e4d51414f2585dfa43a5728ffd7,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300866.sz.csv,19320,9238f70f50b8a3085d8101f0396fab4edbb9f1ea,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300888.sz.csv,18235,f9b0fe5488bfa71af405d5799d7ffdbab902febe,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300896.sz.csv,17508,563612fc3bb75e85c8d6631c6ac67f2c5d26d243,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/300999.sz.csv,17005,35aa82f19783fa4be07b5dbfa50534e2dc65ab2f,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600000.SH.csv,41327,94b98ba66145e1bd6514d45a183b44220c217f19,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600009.SH.csv,53685,a546efee13d9d2c8997d27fd71f6c3d69a1b69e3,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600010.SH.csv,39306,6fae06f8f079b03a8500e9959dc65e474fd6c51a,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600011.SH.csv,38452,4ad9ae27e41569ab4139509e8276a1c8fd1f791f,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600015.SH.csv,38488,ee3732b8c75c0d01806e459b2519ac85d70cc12b,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600016.SH.csv,40022,3640e9547075506065cffbb279795ae75c27bdce,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600018.SH.csv,38349,be36b97f52ca4443dbbe4a9df828ad0f94df4211,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600019.SH.csv,38893,63cca86ee05baa7f01eeefa10ed27aa86fd75ba8,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600025.SH.csv,38528,4ac5c86142cf3217bb76333aadd7a2a2c3661abf,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600028.SH.csv,39026,e9d7f2a13ec2d0b779471d72060780b038ef17e4,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600029.SH.csv,38945,dea4d722e4f56fcc61f4e0a86d20732bdc0d1496,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600030.SH.csv,49518,ea185059decf2452c5642a44ed20fc15c9ed6e60,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600031.SH.csv,45411,e5ee9ef805e6b795751c1a6c4206dd9f60a2d62a,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600036.SH.csv,52545,3298bc81da2a0fb68e4af26e0e76d9447da8379d,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600048.SH.csv,43542,117adf286c7e8e86453ac17d6083a500cc860a75,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600050.SH.csv,38961,367646c8ee373187b5b19284f0bace7c017a7d5d,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600061.SH.csv,51187,50cd4223225f86dff54a96a1356e0acd76feb4ce,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600079.SH.csv,45322,d3112b5248ecb6d3dcbac8a0c8f59912e967f217,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600085.SH.csv,50271,9c6752672c39dfd92bacacfccb81049ff98da9aa,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600104.SH.csv,49819,e247382e990d6734ca69a1e29cd6597b387c11ee,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600109.SH.csv,40627,1d983cbbbc90df17638fafca33c68925848eaac5,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600111.SH.csv,43940,ce3fc0e83f836a8461f064e4cd26e7f428829ef5,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600115.SH.csv,38478,faff11e09bf68db8a52fb6ea29dbae4f9959a2b7,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600132.SH.csv,52862,323e011b69f1a40dfeb8c87dc54de52676fc4e40,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600143.SH.csv,42012,cd5dfdca15dc706b3cddfb2065f8ef2a195e11c3,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600150.SH.csv,46258,8ec2ddb81c8e3dff6f5055857eab749750e3d23b,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600161.SH.csv,54435,208223b5f76ecdd03b6104bf5afdb9a967cccf2c,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600176.SH.csv,54387,f1ba3318c75ff02f68566305aeda4e6ad93974d8,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600183.SH.csv,47625,b1e89283a8e7120c2c2e90d0b0f83dd4d38c2e79,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600196.SH.csv,52158,b8a64f01ad6a671fa5ed52481a14fc1b69c951f3,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600276.SH.csv,56368,6ef59c110f010bf22669bf47c6b3e8cb147a5aea,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600309.SH.csv,54100,f8038f5315b715eea36e9727e9b643b1e5dc38c5,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600332.SH.csv,51392,f6aa5e7e9267189ac5a0993c106de60d369731b0,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600346.SH.csv,50112,76b20658ffabd8a9c3ed58acd4d9d703641a2956,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600352.SH.csv,42552,c3408fdbfa85f81f23fb40e591b6c999ebe82705,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600362.SH.csv,45662,437a099fe295ef39e8649bb53d62959413fc8aad,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600383.SH.csv,41674,85d49ef5c8f47c892d115132b2f9f26e2596383f,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600406.SH.csv,53691,b78963eb13db029000ceaaa8f35ebbefe33fb465,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600426.SH.csv,55727,dc7ad256edc3b687424df96ab8f443f6288cd82b,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600436.SH.csv,55857,3c4cd496e42ed4482268a201ac3130d14b306118,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600438.SH.csv,45488,49e254182b8221de1eee043b2df7e3a18ee2969e,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600489.SH.csv,38718,9b7bab04428360eeebe578e13d33094a637f3e08,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600519.SH.csv,54262,464192d0a64c867d01eb642d5d660bd179cf8915,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600547.SH.csv,54461,1e87dfea18c22b7f9e2f7dbef4e51b4ab958f1aa,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600570.SH.csv,56651,79a0b35b2723b792586c6f70601e73cbf5a289c9,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600584.SH.csv,48916,2ea131419cd4888953a3f2aea12ac484a264ae3c,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600585.SH.csv,53350,e78250b3e8a603aaceb50e18c09127ee0c24f176,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600588.SH.csv,55521,6b5d4dc2d1738960db7d82edad5757dcee550412,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600600.SH.csv,53138,ab2e3712661e0379b566b35a39930ab80abb51d6,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600606.SH.csv,51341,ee4649d00d3182e7c7df45206cb8294f85ce9514,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600655.SH.csv,38989,0fe1ad70eda7f30bcf5863d8c90fad54a6f0d3f4,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600660.SH.csv,50333,b2d8508941f3792191c0d859e353684f4d03be29,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600690.SH.csv,47797,5fed0a08b2843a23b753e5be0d5c5e096111e1da,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600741.SH.csv,49486,c3f1a1896f04c0a619ee523e57d83e2ef49d53f3,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600745.SH.csv,50887,540b880c68ed5cc2700f9e564d1b907ca705caca,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600760.SH.csv,56183,0da4112b2786c0c8099a26b90225f20548af59fd,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600763.SH.csv,55241,f822b65340b5e2e052cd879e990f4fe5d6eb1146,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600795.SH.csv,38642,c9b875b40e26ad33e9da886906e41baf8de27393,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600809.SH.csv,56907,feddd154456cb6fea7d70fa7eda24b1e9f9c98c5,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600837.SH.csv,41890,2b2529e9cf2a75440c56619c5fb735d7a79a7b67,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600845.SH.csv,56428,0694de80e0a247a7cbdc0f71023946e77002e0b7,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600848.SH.csv,52239,ebbe5ea823e9f57989cbba227abad38b0a6270ba,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600872.SH.csv,51834,e4d6f8434cd0075858aaff3473144ec49fd321e3,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600886.SH.csv,38630,096aa00188c1e34130bcec6e4eb8c9e029c86dbc,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600887.SH.csv,51339,70dcd349ed374967297643946f6e05383a19d9d6,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600893.SH.csv,50505,98aef85569c38d601b69dc50ce044d5d46e28a7f,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600900.SH.csv,48654,6c581416d9c1839458307168094979d486756cfb,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600905.SH.csv,5670,216d1a9ee09a15a14fc5bbedccd71fca7eb372e4,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600918.SH.csv,17085,6f7c6606832a6358e37ad2785e7e6d5c15286435,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600919.SH.csv,41848,e535313682268e9badf7bece8d911dab74f1b045,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600926.SH.csv,41910,e9a8b2ddd61ba065746fec734cd23438a813de96,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600958.SH.csv,40957,6572140aed970b46a0062e638aaaacb6569220fc,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600989.SH.csv,28012,5ac01cd0d68e2a5f135728d78b161fbb4ec2864b,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/600999.SH.csv,48773,a1ad90043e1164954df1a489583aca0cfd4c16d0,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601006.SH.csv,38482,f370f13903aa88a76c66c07a919ef8e4d0731f35,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601009.SH.csv,38798,5017eb9a2f6b619c27a5400e1606ba208b07fc5b,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601012.SH.csv,56302,62d8d52a39d68b55d86c190bbee2e05727c046e3,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601021.SH.csv,52536,51491891a0db41d08f01ad9f5fe2b3ea55e74622,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601066.SH.csv,43311,40f9a5ad052aeb3952433227825d57614264e6bf,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601088.SH.csv,48949,b5fdd7b06ce530231f8fd0a3df21b16c4e688eac,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601100.SH.csv,55846,8efe4afb9261d331b2273063835361c74e0cacad,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601108.SH.csv,41791,82618b82743a8cd129a1a24905b9c5841825f120,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601111.SH.csv,39023,7c96cb320a2aedd3e4a7e7b87e85da460ccd191e,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601138.SH.csv,38680,f20fb70311b315224eecd669f5acad634c683966,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601155.SH.csv,51811,efb858a73efdf791c1eecfb954895e5aad84170b,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601162.SH.csv,31249,d7cae1ea300d4ae2033a1fa976e405275461a63a,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601166.SH.csv,48472,8b5b6d34abd5b29138b033033b3a5a1c58766495,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601169.SH.csv,38541,e1b2dd274ba0c4ca257da15ba21755df19936d6c,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601186.SH.csv,39740,1c6f841306a5c09a209f2399146a441b650c6623,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601211.SH.csv,48809,ddf12d22e1825c2d32b359206845a89cb33cbeb4,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601216.SH.csv,38259,2217b4511d4aaef10e2b78c2a8a9c06ab22e4ef8,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601225.SH.csv,39541,39510ba29da45e0bc803c48a3745cb4dc4472817,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601229.SH.csv,43898,9344a761393cfb5f773360bba1387e88c3eeb7ae,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601231.SH.csv,44051,44e02e38867f724b54e7c8af6d1a8f4e9e356b27,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601236.SH.csv,28485,e92d8f25198f42907f66970a4b066526c2141440,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601238.SH.csv,43655,805fdc5ca00ce94bb164d63db3e940e0458a1dc8,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601288.SH.csv,39448,07947d7b2f101668c5b226af64cfaff863c00180,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601318.SH.csv,54897,bf09cfa729c2c1a8f040182029d041177da5661f,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601319.SH.csv,29948,c24210881a704f06fbfac6a801e437a6cfc0d3aa,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601328.SH.csv,38765,a97ba7f21283f54a41f9537643dbac4eee01df3d,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601336.SH.csv,53528,9b07ee883690fd5735ddd92e9da7d65e576e6581,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601360.SH.csv,47966,803b081ca7ff53c27f367af5545cda6386d5c704,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601377.SH.csv,38864,0f536629b0945ff9f36aca2d42c1a84b0eb7201b,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601390.SH.csv,38121,4c2731587aa8e464310c0558a286c0f0a1aee6c4,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601398.SH.csv,39337,d64546c5b6a28619c51476bf5169315321696016,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601600.SH.csv,38654,89879948f84b0e11257e4c4cb043096362656888,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601601.SH.csv,52172,3f046c682f2b89768be62f1227968905af798bd2,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601607.SH.csv,49145,e7412144862b7ab555911dd797ce83de4d98b76e,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601618.SH.csv,38722,54a614cbb453b87899616bca7d2d47d49c0d61bf,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601628.SH.csv,50492,2421abb814cbf7156b784909f1f69844a55362c0,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601633.SH.csv,43124,3fe2a52b4df386a72b8d5e8573f66c09fb486536,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601658.SH.csv,20105,cb57ee3802a3feb9532ab3e4e86d1782ed27e438,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601668.SH.csv,40737,77926318687ad05a344c0b7cbf92d53cb173732f,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601669.SH.csv,38498,c1cc94096ea620fb0c6c71877cd7b5917e3b4cd4,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601688.SH.csv,48578,03bb819932b784a2c327ccffb031aabe01e0a82f,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601696.SH.csv,22172,64efa25cf33e252d5bfab8ebc7637c66b43d2c48,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601698.SH.csv,28530,884c479f257d1736cac2a85878526fcc10b2c55a,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601728.SH.csv,3608,b64fe309f7ef06a43502acee6e5a326ef5638440,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601766.SH.csv,38849,29452dfc980acc89549a40b8759773de8d45c57e,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601788.SH.csv,43715,d02942510f89d6d31f9812b79386ee0fda57b2df,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601799.SH.csv,54359,bd018ad477de5df13ae99ff9421198c7940f88e0,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601800.SH.csv,40051,574125de87c2aafb72d77be80749de8812f6bd1c,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601808.SH.csv,41617,1e48fc0977054415a9d766be65ef3d9edf2ed24b,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601816.SH.csv,18947,da439974646737409a7e3e24e28e8bbf60e29a54,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601818.SH.csv,38901,db1d7832272fa95b9f748ce8c535841afb35cbcb,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601838.SH.csv,39105,2622e844df70cb4a5dcd6a7998e51b2d2f1aefcc,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601857.SH.csv,38771,4501c131ac0bd985901bb25ed57783da51bcf0b3,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601865.SH.csv,33001,789a2b7417e6b03ea762b6e32f6423da2492f668,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601868.SH.csv,2653,d3b504f4a9ad1bc2bc8176c3463f4edcb011d649,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601877.SH.csv,49893,4c0ec508b39066e58a38cde8913eb5fca826bcf1,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601878.SH.csv,41401,658c41c1937b5d39e78ba9d7abd71ffc4d5867ca,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601881.SH.csv,41113,43a09e92771baefe9f09e4f51c74ad572e4d7730,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601888.SH.csv,54686,9f2021311f76b77dbe2660990cabb390ffdfe4f7,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601898.SH.csv,38213,f68a687d221a1635edc16be9a0c7fd4deec71192,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601899.SH.csv,40002,67fa0dde33219035f172942cdce7fb0e09a9966e,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601901.SH.csv,38472,baf2f97d654d4224cc40a7a9c1fc0782a87bc17e,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601916.SH.csv,20349,e33d2a7294ec67bc3f3658428c85b8e01f31e1e9,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601919.SH.csv,52737,e49969899b588691c77584c6288b0dc7977902bf,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601933.SH.csv,38881,4be8e00c921b98e30b7ea4cacb98f66861fbdbda,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601939.SH.csv,38821,09c58b608731c169ec8b6b825ea02304747cb0c1,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601966.SH.csv,48958,35f2b2625f4626352ff05d02f07019672f46b44a,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601985.SH.csv,38559,b1b3b59a9ec2bd624e15a9334abc9fd582edca3e,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601988.SH.csv,38995,f3dff04bf9d21472a7cd5462ec9a5c0276fce8fd,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601989.SH.csv,38727,1ff51e8e33fa7030f3ad241cb24c3098b1a06c3d,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601990.SH.csv,38951,2ff369b4509e1fa4639042c3bd80ef91d596d6a5,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/price/processed/601995.SH.csv,15843,c17eb031f318e7161a95f5b31e04db6e8b15b7da,git_sha1,not_python,no,no
